#Total No. of N-Gram Types: 4003
#Total No. of N-Gram Tokens: 50366
3775	2	1	ые да
3776	2	1	ые ед
3777	2	1	ые уде
3778	2	1	ые фе
3779	2	1	ые ч
3780	2	1	ыже ь
3781	2	1	ыз- же
3782	2	1	ых бы
3783	2	1	ых вз
3784	2	1	ых г
3785	2	1	ых уч
3786	2	1	ых че
3787	2	1	ых ш
3788	2	1	ых я
3789	2	1	ыш е
3790	2	1	ыша а
3791	2	1	ь --
3792	2	1	ь авда
3793	2	1	ь ада
3794	2	1	ь адею
3795	2	1	ь аза
3796	2	1	ь азывае
3797	2	1	ь ах
3798	2	1	ь ач
3799	2	1	ь быч
3800	2	1	ь где-
3801	2	1	ь дава
3802	2	1	ь дб
3803	2	1	ь двадца
3804	2	1	ь две
3805	2	1	ь дде
3806	2	1	ь дев
3807	2	1	ь девя
3808	2	1	ь дца
3809	2	1	ь еа
3810	2	1	ь еуд
3811	2	1	ь ешью
3812	2	1	ь ещё
3813	2	1	ь ею
3814	2	1	ь заб
3815	2	1	ь зве
3816	2	1	ь зе
3817	2	1	ь ув
3818	2	1	ь уга
3819	2	1	ь уе
3820	2	1	ь ужч
3821	2	1	ь уча
3822	2	1	ь учае
3823	2	1	ь ха
3824	2	1	ь цу
3825	2	1	ь цы
3826	2	1	ь чаще
3827	2	1	ь ша
3828	2	1	ь ьга
3829	2	1	ь эва
3830	2	1	ь юбую
3831	2	1	ь юбя
3832	2	1	ь яв
3833	2	1	ь яд
3834	2	1	ь ё
3835	2	1	ьг е
3836	2	1	ьга д
3837	2	1	ьга же
3838	2	1	ьга зб
3839	2	1	ьд г
3840	2	1	ьд уч
3841	2	1	ьд я
3842	2	1	ье г
3843	2	1	ье э
3844	2	1	ьзя бы
3845	2	1	ьч в
3846	2	1	ьч е
3847	2	1	ьш ве
3848	2	1	ьш г
3849	2	1	ьшая а
3850	2	1	ьше аб
3851	2	1	ьше гда
3852	2	1	ьше ж
3853	2	1	ьше за
3854	2	1	ьше ч
3855	2	1	ьше юб
3856	2	1	ьше я
3857	2	1	ья ы
3858	2	1	э аве
3859	2	1	э аз
3860	2	1	э аза
3861	2	1	э азд
3862	2	1	э ац
3863	2	1	э ач
3864	2	1	э бще
3865	2	1	э важ
3866	2	1	э выг
3867	2	1	э вых
3868	2	1	э га
3869	2	1	э даже
3870	2	1	э два
3871	2	1	э ебя
3872	2	1	э ев
3873	2	1	э едав
3874	2	1	э ех
3875	2	1	э з-за
3876	2	1	э зб
3877	2	1	э зе
3878	2	1	э уж
3879	2	1	э уч
3880	2	1	э уча
3881	2	1	э уче
3882	2	1	э учёбы
3883	2	1	э ха
3884	2	1	э ц
3885	2	1	э шу
3886	2	1	э ьга
3887	2	1	э эээ
3888	2	1	э ю
3889	2	1	э юд
3890	2	1	эва у
3891	2	1	эд а
3892	2	1	эд в
3893	2	1	эд фэ
3894	2	1	ээ у
3895	2	1	ээ ч
3896	2	1	ээ э
3897	2	1	эээ д
3898	2	1	эээ де
3899	2	1	ю -
3900	2	1	ю аб
3901	2	1	ю адш
3902	2	1	ю аш
3903	2	1	ю ашу
3904	2	1	ю ая
3905	2	1	ю ве
3906	2	1	ю гда
3907	2	1	ю де
3908	2	1	ю еа
3909	2	1	ю еха
3910	2	1	ю ещё
3911	2	1	ю че
3912	2	1	юа а
3913	2	1	юб д
3914	2	1	юб ые
3915	2	1	юб э
3916	2	1	юбую ав
3917	2	1	юбя а
3918	2	1	юбя в
3919	2	1	юг вы
3920	2	1	юд -
3921	2	1	юд а
3922	2	1	юд б
3923	2	1	юд у
3924	2	1	юда а
3925	2	1	юда е
3926	2	1	юж аф
3927	2	1	юц ю
3928	2	1	юч ь
3929	2	1	юча а
3930	2	1	юча е
3931	2	1	юш е
3932	2	1	ющ ва
3933	2	1	я ааа
3934	2	1	я ава
3935	2	1	я аг
3936	2	1	я ада
3937	2	1	я аде
3938	2	1	я ажд
3939	2	1	я азв
3940	2	1	я ах
3941	2	1	я ающую
3942	2	1	я ба
3943	2	1	я бг
3944	2	1	я буде
3945	2	1	я бща
3946	2	1	я вез
3947	2	1	я выш
3948	2	1	я где
3949	2	1	я гузе
3950	2	1	я дав
3951	2	1	я дде
3952	2	1	я деа
3953	2	1	я дых
3954	2	1	я дыха
3955	2	1	я еб
3956	2	1	я ев
3957	2	1	я еда
3958	2	1	я едав
3959	2	1	я жу
3960	2	1	я з-за
3961	2	1	я забы
3962	2	1	я зад
3963	2	1	я задаю
3964	2	1	я зд
3965	2	1	я зе
3966	2	1	я уб
3967	2	1	я уж
3968	2	1	я учае
3969	2	1	я учше
3970	2	1	я уше
3971	2	1	я ца
3972	2	1	я шё
3973	2	1	я ьз
3974	2	1	яб я
3975	2	1	яг г
3976	2	1	яг е
3977	2	1	яг з
3978	2	1	яд б
3979	2	1	яд я
3980	2	1	яе дв
3981	2	1	яе ы
3982	2	1	яешь э
3983	2	1	яж е
3984	2	1	яже в
3985	2	1	яже у
3986	2	1	язы в
3987	2	1	язы е
3988	2	1	ях а
3989	2	1	ях е
3990	2	1	яч э
3991	2	1	ящ ы
3992	2	1	яю в
3993	2	1	яю у
3994	2	1	яю ь
3995	2	1	ё -
3996	2	1	ё аз
3997	2	1	ё б
3998	2	1	ё бы
3999	2	1	ё вы
4000	2	1	ё ж
4001	2	1	ё х
4002	2	1	ё ые
4003	2	1	ё ых
